user_id,product_id,event_timestamp,product_rating
24,68,2022-03-01,5
8,27,2022-05-18,2
19,6,2022-05-30,4
47,18,2022-04-10,4
33,29,2022-01-27,5
19,10,2022-05-12,5
36,64,2022-01-08,4
43,94,2022-05-15,4
37,25,2022-02-07,3
18,53,2022-04-28,3
7,12,2022-04-03,5
23,70,2022-04-01,5
20,54,2022-02-21,3
2,40,2022-02-24,2
8,18,2022-04-25,4
15,85,2022-05-11,4
23,95,2022-02-24,5
1,67,2022-02-06,4
21,5,2022-04-18,1
26,94,2022-05-05,5
17,18,2022-01-27,3
43,32,2022-03-30,1
36,0,2022-04-13,2
9,85,2022-02-12,5
49,76,2022-02-19,1
36,53,2022-05-10,4
13,51,2022-04-09,5
0,38,2022-03-04,4
37,4,2022-04-12,2
10,54,2022-01-20,3
23,81,2022-05-30,4
19,18,2022-04-18,1
15,80,2022-03-25,5
19,27,2022-02-20,3
30,42,2022-01-24,3
3,45,2022-02-26,5
44,3,2022-05-12,1
30,71,2022-01-11,1
32,35,2022-01-04,1
10,18,2022-05-13,1
43,7,2022-04-30,4
25,25,2022-01-13,5
42,27,2022-05-02,3
7,75,2022-04-06,3
15,34,2022-05-20,1
0,61,2022-02-22,4
4,6,2022-05-11,4
40,10,2022-04-23,4
48,98,2022-01-07,5
43,74,2022-02-19,3
15,64,2022-05-10,4
10,92,2022-02-11,3
8,19,2022-03-14,3
44,19,2022-01-10,2
28,86,2022-03-17,3
16,36,2022-03-14,5
42,69,2022-04-29,4
0,39,2022-01-29,1
14,71,2022-04-25,2
16,39,2022-02-18,1
22,93,2022-05-13,1
4,21,2022-04-12,2
10,2,2022-01-06,2
5,22,2022-01-24,5
1,20,2022-05-20,2
16,1,2022-02-24,5
39,84,2022-05-26,3
33,82,2022-03-13,1
22,31,2022-05-02,5
37,37,2022-03-18,3
22,98,2022-05-02,5
31,95,2022-02-04,1
33,20,2022-04-10,1
39,63,2022-04-05,5
23,69,2022-01-05,2
32,69,2022-01-18,5
23,92,2022-01-15,1
8,46,2022-01-12,2
20,34,2022-03-02,3
40,4,2022-05-27,1
22,0,2022-02-26,3
26,43,2022-02-21,2
15,89,2022-04-21,3
42,56,2022-05-06,3
16,24,2022-01-26,5
38,66,2022-04-01,3
39,54,2022-05-18,5
34,75,2022-03-29,1
14,45,2022-01-07,3
39,33,2022-05-30,4
37,78,2022-01-15,1
22,64,2022-03-01,3
11,23,2022-05-05,2
22,85,2022-05-09,2
18,82,2022-01-28,3
29,28,2022-03-22,5
45,18,2022-02-22,3
31,95,2022-05-05,1
30,64,2022-02-23,4
8,6,2022-05-21,5
10,37,2022-04-22,3
45,66,2022-04-29,4
36,94,2022-02-02,4
0,26,2022-02-20,1
22,50,2022-03-25,4
27,45,2022-02-19,3
13,71,2022-02-11,3
30,9,2022-02-16,5
41,27,2022-02-12,3
12,22,2022-03-25,5
42,42,2022-05-27,2
16,80,2022-02-26,4
31,59,2022-02-18,1
26,46,2022-04-20,2
39,78,2022-01-23,1
47,36,2022-01-02,1
49,19,2022-01-02,3
16,13,2022-04-09,2
20,25,2022-03-07,3
4,97,2022-01-18,1
13,45,2022-03-30,5
23,81,2022-04-20,4
46,73,2022-04-16,3
35,28,2022-05-01,2
49,47,2022-02-05,3
47,33,2022-04-16,2
35,87,2022-04-20,1
24,31,2022-03-15,4
23,89,2022-05-22,5
28,2,2022-05-09,1
24,28,2022-05-13,1
18,53,2022-03-26,5
7,55,2022-01-02,1
32,29,2022-05-20,5
4,25,2022-04-15,5
6,35,2022-02-16,4
23,0,2022-05-15,4
41,23,2022-05-09,3
41,2,2022-05-02,5
32,92,2022-01-13,5
34,30,2022-03-20,4
43,51,2022-01-08,2
6,35,2022-04-09,5
40,50,2022-01-08,4
4,53,2022-03-17,2
18,91,2022-04-21,5
48,2,2022-05-25,2
15,35,2022-02-08,3
30,8,2022-05-10,2
2,8,2022-05-29,3
33,69,2022-04-06,1
10,53,2022-05-02,2
8,14,2022-01-16,2
38,94,2022-03-17,4
43,16,2022-01-15,2
7,14,2022-04-08,2
49,96,2022-04-29,5
44,3,2022-02-28,5
21,37,2022-02-16,2
44,9,2022-03-05,2
19,78,2022-01-27,5
14,95,2022-05-19,3
44,25,2022-05-11,1
13,17,2022-02-09,2
7,48,2022-04-03,2
4,87,2022-05-15,3
2,73,2022-01-31,1
42,56,2022-03-29,1
9,28,2022-02-08,5
47,62,2022-03-21,2
41,73,2022-04-27,1
41,96,2022-03-22,3
21,82,2022-01-23,4
3,23,2022-01-07,4
44,45,2022-01-10,1
14,55,2022-05-25,3
48,0,2022-02-25,1
23,65,2022-01-19,5
31,81,2022-02-27,2
39,34,2022-03-16,2
33,29,2022-04-01,1
26,50,2022-04-02,3
27,8,2022-05-23,4
49,31,2022-04-10,5
37,10,2022-05-20,1
18,13,2022-04-15,3
21,36,2022-02-12,5
9,25,2022-05-05,3
46,46,2022-05-06,4
5,56,2022-01-24,3
12,36,2022-01-25,4
30,52,2022-03-05,2
15,40,2022-01-24,2
36,27,2022-04-16,1
44,7,2022-01-28,5
37,4,2022-02-05,1
22,63,2022-05-19,5
30,70,2022-04-06,3
12,32,2022-01-09,3
40,43,2022-01-04,1
10,90,2022-03-30,3
3,39,2022-04-28,1
2,62,2022-01-25,4
21,84,2022-02-27,1
16,58,2022-03-07,3
31,40,2022-01-28,2
32,74,2022-04-20,5
31,52,2022-02-23,3
17,52,2022-02-04,4
46,63,2022-05-22,5
40,28,2022-05-31,4
43,94,2022-04-17,3
30,25,2022-03-24,4
28,7,2022-05-30,4
17,96,2022-05-14,4
43,98,2022-04-14,5
34,67,2022-02-01,5
26,0,2022-05-14,2
39,63,2022-01-21,3
29,27,2022-01-09,4
13,10,2022-05-25,2
35,21,2022-02-10,5
11,22,2022-05-24,4
5,33,2022-02-15,3
30,77,2022-03-22,2
23,55,2022-03-24,4
40,15,2022-05-06,3
29,62,2022-05-11,1
41,21,2022-03-11,2
8,56,2022-03-26,5
5,53,2022-02-08,3
13,84,2022-05-22,5
18,4,2022-03-16,4
4,89,2022-04-21,3
27,2,2022-04-07,5
45,29,2022-05-17,2
45,89,2022-01-02,3
18,65,2022-03-15,1
43,42,2022-03-20,5
26,18,2022-03-24,1
2,45,2022-03-11,4
26,0,2022-02-09,3
29,1,2022-02-17,1
29,89,2022-04-26,1
26,6,2022-02-02,3
46,65,2022-05-01,2
21,99,2022-05-15,4
21,52,2022-05-25,4
44,14,2022-01-21,5
4,64,2022-05-21,3
26,73,2022-05-31,5
2,11,2022-04-24,3
32,10,2022-02-17,4
6,83,2022-01-16,4
11,94,2022-04-07,3
26,87,2022-04-10,3
34,92,2022-05-05,1
46,34,2022-01-25,2
23,82,2022-01-30,1
14,13,2022-01-22,5
44,52,2022-04-29,4
3,84,2022-04-26,1
40,77,2022-01-31,3
30,27,2022-01-23,2
41,45,2022-01-28,1
38,80,2022-05-14,3
36,49,2022-02-24,2
25,4,2022-01-13,1
48,8,2022-03-16,5
2,69,2022-04-14,1
10,62,2022-04-22,1
22,4,2022-04-25,3
23,33,2022-01-10,4
21,74,2022-04-09,2
1,54,2022-05-06,3
46,56,2022-05-13,1
44,85,2022-05-17,5
49,19,2022-02-07,1
16,95,2022-03-17,3
19,73,2022-01-12,4
36,84,2022-01-26,5
24,85,2022-02-28,2
46,62,2022-04-04,2
44,61,2022-04-11,3
8,4,2022-04-13,2
4,8,2022-03-23,5
0,1,2022-04-29,1
49,25,2022-01-13,3
30,55,2022-03-22,3
6,28,2022-04-09,3
35,59,2022-05-03,3
8,99,2022-05-01,4
33,70,2022-03-06,3
9,71,2022-04-04,2
14,59,2022-01-03,2
5,65,2022-05-03,2
45,98,2022-02-11,2
39,80,2022-02-23,5
6,98,2022-01-08,1
34,91,2022-01-18,2
45,20,2022-05-21,3
30,61,2022-02-06,5
46,37,2022-04-09,3
32,97,2022-05-27,3
49,70,2022-04-20,2
10,46,2022-01-11,3
19,63,2022-04-24,4
7,78,2022-04-12,2
7,74,2022-01-25,2
47,31,2022-02-05,1
36,86,2022-03-28,4
2,65,2022-04-08,1
8,60,2022-03-07,4
23,14,2022-04-20,1
48,54,2022-02-13,2
31,23,2022-02-09,4
25,99,2022-02-08,1
38,49,2022-04-10,3
19,5,2022-01-07,3
1,22,2022-02-05,4
32,46,2022-03-20,3
38,53,2022-03-15,3
0,71,2022-04-23,1
33,23,2022-02-23,4
1,36,2022-05-13,4
21,79,2022-01-29,3
28,41,2022-05-30,2
4,55,2022-03-31,1
31,8,2022-04-17,2
1,29,2022-02-12,4
1,39,2022-05-23,2
14,14,2022-03-11,5
13,62,2022-01-15,1
18,78,2022-05-21,5
3,6,2022-01-20,2
28,84,2022-02-13,3
26,74,2022-01-28,3
6,25,2022-01-23,1
47,47,2022-03-28,3
24,72,2022-01-01,2
40,9,2022-04-11,5
3,94,2022-02-28,5
47,22,2022-01-08,5
40,36,2022-01-18,2
3,12,2022-01-28,3
19,84,2022-05-26,2
30,13,2022-01-31,1
1,21,2022-01-11,5
5,19,2022-04-25,3
23,3,2022-02-19,1
13,72,2022-02-13,3
49,57,2022-01-22,5
22,71,2022-01-28,3
9,94,2022-05-01,5
19,38,2022-05-17,3
26,69,2022-03-31,2
14,37,2022-04-14,1
42,27,2022-02-27,2
35,19,2022-02-04,2
2,98,2022-03-24,3
6,77,2022-02-26,2
41,68,2022-05-17,3
24,58,2022-05-20,3
15,63,2022-03-11,4
10,68,2022-05-15,4
26,29,2022-05-21,1
28,73,2022-01-14,5
31,16,2022-04-20,4
45,5,2022-05-11,2
21,23,2022-05-02,4
33,90,2022-03-18,4
27,84,2022-02-10,1
21,53,2022-05-16,1
4,14,2022-04-01,4
38,43,2022-03-08,5
4,12,2022-03-23,5
48,96,2022-02-25,2
35,26,2022-03-29,4
16,29,2022-05-20,1
37,50,2022-01-24,3
38,29,2022-03-15,4
10,68,2022-03-28,5
18,28,2022-05-09,5
8,97,2022-01-06,4
38,48,2022-02-10,5
34,14,2022-01-08,2
3,42,2022-03-25,1
16,19,2022-04-19,2
30,38,2022-04-04,3
10,22,2022-01-03,4
44,32,2022-02-15,4
48,45,2022-01-26,5
5,10,2022-04-23,3
1,11,2022-04-01,3
35,68,2022-03-06,4
24,99,2022-02-28,5
38,75,2022-03-03,3
40,6,2022-01-27,4
28,34,2022-04-25,4
22,34,2022-01-13,2
25,95,2022-01-01,2
17,76,2022-05-20,5
18,48,2022-01-30,4
17,59,2022-04-21,4
43,18,2022-04-25,4
1,64,2022-04-05,4
48,74,2022-02-17,3
34,15,2022-03-10,3
44,3,2022-05-14,4
48,12,2022-05-16,2
40,14,2022-03-17,3
17,99,2022-03-31,3
20,26,2022-04-02,1
47,54,2022-04-16,1
9,33,2022-02-23,1
17,96,2022-04-17,4
2,80,2022-05-13,2
32,50,2022-03-04,3
19,90,2022-05-11,4
10,50,2022-02-12,3
6,69,2022-01-11,1
14,16,2022-05-08,5
48,7,2022-03-07,5
6,12,2022-01-24,5
15,80,2022-04-05,4
43,41,2022-03-23,2
47,83,2022-05-25,1
35,74,2022-03-24,3
49,95,2022-02-24,1
20,13,2022-04-25,1
9,10,2022-04-26,4
46,86,2022-05-28,2
18,99,2022-01-18,4
24,13,2022-05-07,5
47,3,2022-02-11,4
10,80,2022-04-24,4
24,71,2022-04-19,5
14,3,2022-04-17,1
18,32,2022-02-17,3
18,29,2022-04-12,4
32,38,2022-01-08,2
44,96,2022-01-05,1
14,22,2022-02-11,5
17,44,2022-04-18,1
20,1,2022-01-03,5
20,10,2022-04-01,4
15,91,2022-01-25,2
38,19,2022-05-21,4
42,69,2022-02-11,5
32,72,2022-05-29,1
49,34,2022-03-15,5
45,56,2022-03-25,1
33,42,2022-02-06,2
26,17,2022-01-10,5
15,8,2022-05-23,1
29,5,2022-03-11,1
41,28,2022-04-21,1
30,68,2022-02-04,4
12,48,2022-01-31,5
2,56,2022-01-12,2
39,45,2022-04-07,4
44,60,2022-04-24,5
30,85,2022-01-14,3
25,18,2022-02-24,2
24,95,2022-05-20,5
38,52,2022-05-11,1
43,25,2022-03-19,5
0,33,2022-04-21,4
27,69,2022-03-31,3
19,43,2022-05-12,1
20,6,2022-02-08,4
6,69,2022-05-04,1
25,92,2022-01-22,3
30,6,2022-03-05,1
44,34,2022-01-08,5
22,62,2022-01-01,2
30,44,2022-03-13,3
35,86,2022-02-13,1
37,25,2022-05-12,5
4,69,2022-03-06,5
35,92,2022-02-03,1
21,69,2022-03-19,5
0,78,2022-01-12,5
15,78,2022-02-20,2
36,49,2022-05-29,3
1,11,2022-05-31,4
23,29,2022-01-21,4
38,16,2022-05-01,1
12,78,2022-01-26,4
41,36,2022-05-15,5
28,57,2022-03-20,4
17,82,2022-05-22,2
34,22,2022-05-09,3
34,34,2022-01-10,4
42,18,2022-04-27,5
5,24,2022-03-03,2
7,90,2022-02-04,3
25,15,2022-03-10,2
49,30,2022-05-20,2
4,87,2022-02-24,1
14,36,2022-05-20,3
48,2,2022-03-05,4
10,76,2022-01-05,2
11,67,2022-01-08,2
19,94,2022-01-01,5
5,37,2022-01-23,3
17,0,2022-05-09,4
26,95,2022-04-13,1
9,99,2022-05-29,2
45,4,2022-01-19,4
28,31,2022-05-05,4
24,93,2022-02-09,4
45,75,2022-04-11,3
34,50,2022-04-05,1
14,53,2022-02-20,5
4,44,2022-01-21,3
34,4,2022-01-26,2
3,29,2022-03-28,4
39,64,2022-02-21,4
40,30,2022-03-18,5
42,2,2022-01-31,2
18,21,2022-04-18,3
31,60,2022-05-03,4
49,28,2022-03-11,5
3,9,2022-05-27,4
15,82,2022-02-21,1
10,45,2022-05-05,4
30,97,2022-03-13,3
28,26,2022-02-17,1
10,83,2022-05-24,1
8,76,2022-03-03,1
39,77,2022-05-05,4
45,49,2022-05-27,1
1,20,2022-05-21,5
8,56,2022-05-10,3
3,65,2022-03-12,1
43,22,2022-04-02,4
41,63,2022-02-09,4
21,14,2022-03-31,3
30,32,2022-04-12,5
18,10,2022-03-21,2
40,49,2022-01-02,4
20,21,2022-03-20,3
22,37,2022-01-11,3
23,12,2022-02-03,2
8,95,2022-04-17,2
18,46,2022-03-08,4
41,41,2022-02-03,2
49,39,2022-02-13,3
11,24,2022-04-04,3
17,59,2022-02-02,4
41,53,2022-05-29,5
30,26,2022-02-25,1
21,97,2022-01-06,1
48,90,2022-04-22,5
22,39,2022-02-19,4
10,94,2022-02-25,3
10,73,2022-03-05,1
39,48,2022-04-29,3
49,90,2022-02-01,2
32,13,2022-04-30,4
38,87,2022-01-27,4
36,13,2022-03-19,4
22,37,2022-01-24,2
23,69,2022-05-13,3
12,17,2022-05-17,3
13,75,2022-01-13,3
15,58,2022-02-13,5
23,71,2022-03-29,1
18,41,2022-05-17,1
39,75,2022-03-06,3
40,44,2022-05-02,1
29,3,2022-03-17,3
26,22,2022-02-11,1
21,12,2022-04-27,2
27,24,2022-03-20,2
17,83,2022-02-13,4
8,31,2022-05-07,2
49,39,2022-03-30,4
44,35,2022-01-19,2
4,20,2022-05-02,3
1,83,2022-01-21,4
46,42,2022-03-16,1
42,77,2022-05-19,4
5,3,2022-01-28,3
19,89,2022-05-27,5
7,77,2022-03-29,1
14,74,2022-04-13,4
32,96,2022-02-16,3
37,67,2022-02-18,2
13,15,2022-02-01,1
47,21,2022-02-23,5
46,28,2022-05-28,4
28,89,2022-01-01,4
47,84,2022-05-18,2
26,54,2022-01-07,3
21,62,2022-02-08,5
6,89,2022-02-02,3
22,68,2022-04-21,3
4,55,2022-01-13,3
49,55,2022-04-18,1
16,56,2022-04-16,3
26,40,2022-05-26,2
30,32,2022-03-26,4
34,80,2022-03-11,2
37,48,2022-05-16,3
26,4,2022-05-27,4
15,81,2022-05-04,2
40,82,2022-04-23,4
19,72,2022-05-22,2
12,50,2022-01-16,5
5,64,2022-03-21,5
19,69,2022-05-31,5
6,55,2022-01-28,4
30,10,2022-01-28,3
37,90,2022-03-31,5
19,69,2022-04-28,2
32,65,2022-04-08,4
36,13,2022-02-23,1
45,67,2022-04-23,5
27,34,2022-03-10,3
9,26,2022-01-15,5
34,81,2022-05-16,4
33,43,2022-02-13,1
30,53,2022-04-20,3
2,55,2022-01-01,2
39,22,2022-05-13,5
15,50,2022-01-22,5
35,24,2022-02-28,4
17,68,2022-04-20,3
26,10,2022-01-29,4
10,38,2022-02-19,4
48,41,2022-04-18,4
34,45,2022-03-18,5
27,13,2022-02-23,2
44,10,2022-02-28,2
49,42,2022-04-19,1
22,54,2022-05-11,2
10,99,2022-01-09,5
28,15,2022-01-29,3
34,54,2022-04-09,5
22,65,2022-03-31,2
46,32,2022-05-08,3
35,61,2022-03-21,3
31,68,2022-02-24,5
47,27,2022-02-25,5
45,63,2022-05-30,5
11,66,2022-05-08,1
27,30,2022-03-14,2
31,34,2022-02-18,2
46,90,2022-01-03,5
33,56,2022-01-12,4
40,64,2022-02-10,1
42,70,2022-03-17,2
34,25,2022-02-12,5
44,81,2022-03-23,4
42,73,2022-03-05,5
1,71,2022-03-28,4
33,42,2022-05-06,3
15,56,2022-01-19,3
44,81,2022-05-18,2
14,8,2022-01-12,5
25,29,2022-01-13,4
42,45,2022-04-02,5
16,6,2022-02-12,1
17,27,2022-03-11,2
43,11,2022-03-17,3
2,67,2022-05-03,2
39,71,2022-02-23,1
5,67,2022-03-09,1
0,76,2022-03-31,3
43,4,2022-05-17,4
2,42,2022-04-16,4
37,67,2022-04-27,2
37,44,2022-04-20,4
48,81,2022-04-25,2
13,19,2022-01-12,5
1,83,2022-01-12,3
29,29,2022-02-17,2
10,67,2022-02-22,3
17,62,2022-03-18,3
49,66,2022-01-28,3
47,49,2022-05-29,1
30,80,2022-01-13,4
49,0,2022-01-20,2
3,76,2022-03-09,1
47,50,2022-04-18,1
25,86,2022-03-17,4
43,58,2022-05-17,1
36,9,2022-01-12,1
33,20,2022-03-06,1
28,93,2022-03-17,5
28,20,2022-02-16,3
19,69,2022-05-09,1
5,37,2022-05-16,5
34,17,2022-03-19,4
36,69,2022-02-16,1
2,21,2022-03-30,1
22,96,2022-04-24,4
22,86,2022-01-10,3
45,27,2022-01-02,4
0,25,2022-03-18,4
8,55,2022-04-07,3
47,54,2022-05-20,2
7,6,2022-01-29,2
12,92,2022-01-05,2
30,84,2022-03-29,2
13,33,2022-05-25,5
8,69,2022-05-03,1
6,47,2022-05-26,1
21,98,2022-01-06,4
2,29,2022-01-30,2
33,33,2022-05-11,1
36,63,2022-02-10,5
26,21,2022-03-23,3
22,83,2022-02-15,5
0,43,2022-04-03,1
3,86,2022-01-18,3
29,56,2022-05-13,1
21,88,2022-03-01,4
42,4,2022-04-05,4
47,31,2022-03-25,1
40,73,2022-05-24,3
21,37,2022-01-16,5
30,39,2022-01-25,3
45,25,2022-01-17,1
27,44,2022-01-01,5
44,21,2022-02-23,5
42,47,2022-02-10,5
39,10,2022-03-04,5
46,83,2022-02-06,3
43,50,2022-03-04,1
35,94,2022-05-06,3
3,31,2022-02-14,3
36,3,2022-03-09,4
4,94,2022-05-08,1
15,55,2022-01-21,5
28,67,2022-01-02,2
37,3,2022-03-15,5
13,23,2022-02-17,2
14,88,2022-04-07,5
40,31,2022-03-01,4
11,10,2022-01-07,1
1,28,2022-02-27,5
43,36,2022-05-18,2
5,94,2022-01-15,5
11,33,2022-01-09,2
36,75,2022-03-23,3
47,15,2022-03-10,4
5,70,2022-02-11,5
20,10,2022-01-31,5
35,27,2022-01-15,1
35,37,2022-02-21,5
4,21,2022-05-28,2
42,12,2022-04-25,2
25,76,2022-01-06,2
26,84,2022-03-30,1
9,51,2022-03-18,5
42,79,2022-02-17,2
7,2,2022-04-30,4
40,37,2022-03-06,2
28,29,2022-03-08,4
7,55,2022-02-05,3
5,27,2022-05-13,2
42,78,2022-05-29,2
7,43,2022-02-03,1
22,28,2022-05-06,2
6,68,2022-05-08,2
33,97,2022-02-20,3
12,26,2022-05-06,1
11,86,2022-01-18,2
32,58,2022-02-13,1
10,72,2022-04-24,4
49,27,2022-03-08,4
2,34,2022-04-02,2
28,2,2022-04-01,3
39,11,2022-05-09,4
9,51,2022-03-27,1
5,19,2022-03-09,4
21,9,2022-04-12,2
40,86,2022-01-07,4
4,52,2022-01-09,3
20,64,2022-01-28,5
21,64,2022-02-08,4
3,48,2022-03-09,1
5,91,2022-02-02,1
17,97,2022-05-22,2
11,55,2022-05-29,1
44,10,2022-04-18,3
37,28,2022-01-21,2
34,69,2022-05-16,4
42,67,2022-01-24,3
14,64,2022-01-21,5
9,26,2022-05-02,2
17,63,2022-03-28,4
36,55,2022-05-07,2
31,72,2022-01-16,3
42,70,2022-01-22,1
5,78,2022-04-06,1
10,39,2022-04-09,5
7,72,2022-01-26,3
31,65,2022-01-12,1
5,65,2022-04-14,1
33,23,2022-03-11,1
39,48,2022-05-04,2
4,15,2022-01-13,5
42,5,2022-05-03,1
42,22,2022-04-03,2
7,18,2022-01-06,2
17,40,2022-05-08,1
13,90,2022-01-26,5
17,88,2022-03-10,4
21,8,2022-05-23,5
29,16,2022-05-02,3
37,28,2022-03-18,3
42,47,2022-03-01,4
13,92,2022-05-02,4
9,17,2022-02-22,3
5,70,2022-05-07,2
9,60,2022-05-12,3
41,98,2022-01-04,2
1,56,2022-01-13,5
4,33,2022-05-04,1
15,27,2022-03-08,2
13,79,2022-04-21,4
15,73,2022-01-12,1
49,57,2022-04-09,1
2,51,2022-03-27,5
36,80,2022-04-30,1
18,55,2022-02-08,1
44,71,2022-01-02,2
46,42,2022-05-16,4
17,13,2022-05-03,5
49,70,2022-03-03,3
43,97,2022-02-24,3
2,23,2022-04-27,5
12,55,2022-04-10,5
9,31,2022-01-25,2
43,6,2022-05-24,5
31,41,2022-04-22,5
12,55,2022-03-31,2
46,28,2022-01-16,5
24,95,2022-05-16,3
26,28,2022-04-11,3
40,41,2022-05-07,5
45,27,2022-05-08,5
21,37,2022-05-20,1
25,64,2022-01-13,2
45,2,2022-03-25,2
26,99,2022-01-24,4
8,94,2022-02-02,5
23,37,2022-01-02,3
44,82,2022-04-27,2
37,28,2022-04-05,2
13,8,2022-05-30,4
39,30,2022-01-29,1
15,85,2022-02-27,3
6,2,2022-03-30,4
38,79,2022-05-25,5
17,3,2022-05-30,1
38,19,2022-04-30,3
12,85,2022-04-14,1
19,17,2022-05-12,3
8,92,2022-04-02,1
32,30,2022-02-24,3
26,84,2022-05-05,4
36,83,2022-01-14,2
29,71,2022-05-04,1
30,81,2022-01-09,2
10,14,2022-03-04,2
47,34,2022-02-19,5
5,24,2022-03-01,3
19,0,2022-04-24,3
8,55,2022-04-24,1
1,40,2022-01-27,1
21,80,2022-04-19,4
26,93,2022-03-30,1
7,30,2022-01-10,2
36,38,2022-03-19,5
6,70,2022-01-21,5
37,63,2022-05-12,3
43,36,2022-01-26,5
27,70,2022-01-12,4
11,76,2022-01-13,4
48,25,2022-05-20,4
18,69,2022-02-21,2
19,10,2022-03-23,5
30,1,2022-03-13,3
30,46,2022-05-14,4
30,0,2022-02-20,3
19,85,2022-05-11,4
36,57,2022-03-09,3
28,29,2022-05-07,3
4,2,2022-04-05,5
26,38,2022-03-02,3
24,10,2022-02-23,4
19,57,2022-05-22,3
33,26,2022-01-29,4
3,94,2022-05-24,4
17,56,2022-03-08,2
23,21,2022-04-27,5
14,1,2022-01-28,2
13,69,2022-05-14,2
12,95,2022-04-30,3
11,63,2022-05-24,2
31,66,2022-04-17,4
8,94,2022-05-01,5
13,81,2022-03-12,1
27,17,2022-01-15,2
13,74,2022-05-29,1
49,10,2022-02-16,4
21,63,2022-04-30,4
37,76,2022-02-03,2
27,74,2022-03-10,4
9,14,2022-03-06,5
11,68,2022-03-08,4
6,74,2022-02-11,1
39,0,2022-01-27,2
37,37,2022-03-19,4
4,48,2022-05-20,2
11,51,2022-02-23,3
36,15,2022-03-20,5
19,85,2022-01-20,4
15,80,2022-05-04,5
14,78,2022-02-14,3
46,92,2022-01-11,2
17,67,2022-01-12,5
41,73,2022-01-30,5
28,66,2022-05-23,4
1,11,2022-05-05,5
25,58,2022-04-13,2
14,38,2022-04-24,5
33,98,2022-05-08,4
31,46,2022-03-24,1
9,69,2022-04-01,2
17,86,2022-03-07,2
19,40,2022-05-23,1
13,98,2022-05-06,3
20,67,2022-01-01,1
3,62,2022-05-02,4
36,17,2022-03-20,4
44,30,2022-04-02,5
48,20,2022-01-22,3
29,38,2022-03-26,5
48,40,2022-05-08,1
6,79,2022-04-22,3
32,14,2022-05-03,3
16,53,2022-02-12,2
26,32,2022-04-13,2
3,74,2022-02-15,3
16,29,2022-02-05,1
39,3,2022-02-05,5
24,87,2022-03-26,2
32,58,2022-03-15,4
26,8,2022-01-11,1
37,9,2022-05-07,3
25,7,2022-03-09,1
40,33,2022-01-21,5
17,14,2022-01-15,4
35,97,2022-03-20,3
4,7,2022-05-05,3
36,95,2022-02-17,5
6,51,2022-02-08,2
41,39,2022-03-06,1
0,17,2022-02-18,5
40,17,2022-01-01,1
6,45,2022-03-13,5
22,68,2022-04-29,1
19,38,2022-05-25,5
48,34,2022-01-05,5
27,58,2022-02-22,3
6,94,2022-02-13,5
20,28,2022-02-24,5
30,46,2022-04-03,3
22,75,2022-05-31,4
6,72,2022-05-10,1
39,34,2022-03-07,5
18,52,2022-03-05,3
49,68,2022-02-19,5
21,22,2022-03-20,3
36,77,2022-03-13,2
42,91,2022-02-07,4
40,0,2022-01-07,5
26,88,2022-05-30,5
29,89,2022-03-17,4
28,1,2022-04-08,2
30,12,2022-02-03,3
10,95,2022-02-23,4
27,47,2022-03-25,4
49,59,2022-05-26,2
35,19,2022-05-31,1
6,46,2022-04-13,4
33,42,2022-01-25,2
10,93,2022-03-05,4
29,22,2022-03-26,1
13,80,2022-04-23,3
35,14,2022-01-22,4
3,90,2022-01-07,1
26,39,2022-04-10,5
12,35,2022-01-09,4
39,16,2022-05-18,1
10,68,2022-01-19,3
33,4,2022-04-04,5
9,63,2022-02-18,2
22,81,2022-04-28,3
2,35,2022-03-25,1
7,84,2022-05-22,5
7,32,2022-01-20,5
19,4,2022-03-16,2
14,72,2022-03-20,3
41,42,2022-04-28,1
43,36,2022-01-31,2
49,34,2022-02-05,3
27,92,2022-04-25,1
34,20,2022-04-04,4
29,61,2022-03-21,4
15,64,2022-02-03,3
14,30,2022-04-13,3
24,12,2022-02-17,2
26,32,2022-04-20,2
37,15,2022-05-29,3
10,68,2022-05-20,4
43,17,2022-04-06,4
29,9,2022-03-29,3
49,47,2022-01-03,2
27,96,2022-05-28,1
16,39,2022-01-21,2
12,82,2022-05-25,2
3,27,2022-04-17,2
7,53,2022-03-08,5
3,77,2022-03-04,4
20,57,2022-05-30,2
5,27,2022-01-25,1
20,63,2022-02-11,3
45,77,2022-02-05,2
46,21,2022-03-01,1
14,73,2022-03-12,3
1,69,2022-03-06,5
36,49,2022-05-22,4
9,65,2022-04-14,2
44,38,2022-04-21,1
17,91,2022-05-20,2
47,84,2022-01-23,5
39,67,2022-04-05,3
37,71,2022-02-11,1
24,56,2022-04-11,5
7,78,2022-05-01,1
9,40,2022-04-01,4
3,67,2022-04-28,4
7,40,2022-01-04,4
19,49,2022-03-21,4
7,77,2022-03-28,5
9,96,2022-05-29,4
4,40,2022-05-27,4
31,90,2022-01-05,1
3,60,2022-01-25,4
13,33,2022-02-14,1
44,78,2022-05-31,5
19,28,2022-02-26,3
1,53,2022-05-28,5
33,42,2022-03-15,1
8,11,2022-04-11,3
38,8,2022-04-01,4
6,2,2022-01-12,1
24,57,2022-04-23,5
29,3,2022-03-22,1
5,27,2022-03-04,3
47,5,2022-03-26,1
33,79,2022-03-06,4
39,79,2022-01-26,2
34,9,2022-03-13,2
40,46,2022-03-06,3
21,99,2022-02-16,1
49,20,2022-05-08,1
31,93,2022-05-30,3
